input_1,input_2,input_3,input_4,input_5,input_6,input_7,input_8,input_9,input_10,input_11,input_12
3.0,-15.0,15.0,21.0,5.0,9.0,7.0,108.58731716649463,153.77411029899108,68.9273788108832,12.180325568943285,34.855450734189745
11.0,15.0,20.0,21.0,33.0,32.0,14.0,53.097655604760185,99.62784203406545,66.11513368376566,12.900321718355068,141.9269848511889
-12.0,-9.0,29.0,20.0,15.0,33.0,11.0,71.47198282789404,45.838431108476115,27.768945091998766,47.01466965352385,125.65483623822476
-9.0,-10.0,4.0,27.0,5.0,6.0,18.0,105.12513893039824,34.93385250599652,99.8265013921988,107.35227687032875,128.74631324661678
13.0,6.0,12.0,20.0,20.0,13.0,24.0,84.57389332354346,123.03643832692568,188.19242765273435,14.00080302617197,82.8097698088685
-8.0,4.0,24.0,4.0,5.0,12.0,29.0,95.33282083087241,17.884957588258786,57.136812387890586,71.85535493897022,57.84731883383392
3.0,-15.0,24.0,15.0,32.0,33.0,24.0,25.525433802676,180.074441671297,167.96418719690806,59.98025503134406,103.32037235698496
-11.0,16.0,21.0,18.0,4.0,25.0,11.0,25.410776962717563,40.57130340845634,197.3810021021829,198.36224311170918,35.81119039926346
-6.0,-4.0,14.0,2.0,26.0,33.0,23.0,168.99422864375094,33.23978703341861,10.49439029958621,45.26732878601998,128.16213893347134
16.0,13.0,25.0,10.0,20.0,3.0,10.0,124.94121069647493,61.56494469920026,22.41837701466678,184.09965240871193,65.52211655818844
-3.0,13.0,8.0,16.0,16.0,8.0,12.0,152.66773542219286,25.739756941665615,3.100517228029598,175.56075903238337,30.26177349730732
-10.0,15.0,32.0,19.0,15.0,24.0,29.0,141.29853848972104,35.75761888332052,61.054731352131554,147.6934596324543,166.94854821190398
1.0,11.0,25.0,29.0,17.0,3.0,13.0,99.12577782279975,94.43713618556163,191.81368995970988,87.6402051187621,156.81567026122752
-2.0,8.0,33.0,11.0,16.0,13.0,5.0,104.27957945918725,165.3427630179453,65.25558314502489,70.15540282668726,53.17472348303447
-7.0,-1.0,11.0,14.0,21.0,2.0,20.0,45.3285778005297,191.20295130761974,89.13050591472218,44.18092471423041,7.61442942532955
3.0,7.0,3.0,8.0,23.0,31.0,15.0,31.922409198950618,136.89147720733496,87.83272787176114,114.58416542330625,18.905346999349113
-10.0,5.0,20.0,4.0,29.0,28.0,9.0,4.44263023060163,36.36606427041467,146.8754595912673,125.69353013849951,132.52071526648535
-5.0,-12.0,23.0,17.0,4.0,8.0,26.0,175.32482308653383,11.599534429837167,49.68118322821289,104.59955655744444,139.4469861424217
10.0,7.0,30.0,2.0,31.0,20.0,33.0,95.82354186823369,34.43908521890724,159.05235227419524,105.15863972227191,78.84708414461583
7.0,6.0,27.0,32.0,20.0,13.0,7.0,160.9536695089069,129.51937082141598,153.79226448924226,106.42772690116813,157.60337663190307
16.0,-8.0,20.0,12.0,31.0,30.0,30.0,86.80731705427065,140.18467456392776,129.2636439815944,186.0419843982284,73.87165702544402
-7.0,-16.0,15.0,24.0,22.0,31.0,28.0,183.6303463863607,79.08820101280851,147.98272874996638,131.44996861747728,199.0068610501403
-13.0,5.0,29.0,4.0,2.0,17.0,23.0,160.49951214699914,177.08853970470068,184.39667633012283,38.21558433516821,131.24625087615806
6.0,-9.0,28.0,25.0,22.0,24.0,16.0,129.17637799806838,148.45530890614086,125.62049127875574,133.8046015621335,68.30042835861505
-3.0,-13.0,14.0,5.0,14.0,17.0,3.0,31.72518787017673,29.941918087838214,132.0759960239456,64.74695068120732,34.3343169599166
7.0,-5.0,30.0,14.0,33.0,6.0,5.0,192.91681679921356,117.79240356330357,43.23735078427631,99.61391973611818,183.72242104018304
-8.0,-12.0,17.0,15.0,11.0,16.0,7.0,136.7556636585528,132.81306379119198,107.97200294647504,196.32641488800792,59.42801161417475
-4.0,12.0,19.0,8.0,16.0,31.0,32.0,148.46378228879132,169.38697119826853,2.1138258328009973,104.40076240998559,46.708207028021945
7.0,8.0,4.0,32.0,21.0,18.0,30.0,7.065481889690761,57.023624448390244,54.753821630710206,94.44578795559669,199.0776252011491
7.0,-14.0,20.0,19.0,16.0,27.0,13.0,121.62350430407724,98.9429917973227,168.970977158969,179.38558985445405,104.87225992966434
-2.0,-5.0,24.0,28.0,19.0,8.0,28.0,157.90046232432044,34.145920983670266,197.16439196181793,190.52377511731171,139.49970300300103
-9.0,-6.0,5.0,9.0,8.0,6.0,6.0,199.66729495261794,71.51422367160514,143.12180222611482,99.99307387294995,129.19028453197816
16.0,3.0,14.0,11.0,31.0,11.0,20.0,162.63168043646442,14.556500139407081,91.30509929299065,137.37205876783378,190.6083537998678
1.0,13.0,10.0,31.0,23.0,27.0,25.0,69.94663156270806,103.41332076336933,103.83426754450034,27.125123312472944,175.42213217076488
-7.0,6.0,12.0,14.0,4.0,18.0,14.0,90.86105868105872,86.13990566918257,18.407621356210324,107.69082193191517,110.460237971277
-6.0,-1.0,9.0,5.0,2.0,24.0,26.0,146.89107759937212,121.77385096101861,130.48727699023482,63.56104269937295,12.615737734096989
15.0,-6.0,12.0,21.0,20.0,24.0,19.0,26.809069862521472,44.454274502171145,109.19993666928984,162.45920168822747,128.11135110657779
-12.0,-9.0,11.0,31.0,5.0,22.0,10.0,139.09107302391828,140.02650638451678,85.57679544103377,107.20745870224289,161.39256544651906
12.0,8.0,5.0,23.0,10.0,22.0,33.0,162.19513428476012,189.25520699617041,78.25315515732139,30.69591849937108,16.145703494751174
-10.0,7.0,30.0,23.0,5.0,8.0,25.0,62.1915661582781,14.920617802280066,177.20207539784,21.696789963011433,191.641290750724
1.0,0.0,17.0,15.0,26.0,13.0,26.0,89.48135475681876,153.86708612062816,114.85541021378616,133.37918999697203,162.76610269201845
7.0,-7.0,33.0,3.0,11.0,30.0,26.0,163.61369240946846,5.85347567153327,187.16332624755415,179.48023238871448,156.12427596038142
-11.0,-8.0,18.0,13.0,26.0,19.0,23.0,130.03347543224274,133.2149412402283,151.44400669962482,107.56431994280608,141.96694940042173
-5.0,-13.0,18.0,7.0,31.0,13.0,32.0,111.74385440287739,181.78977151843375,162.9555870349999,175.5274726941135,21.65266628621394
-5.0,11.0,29.0,33.0,12.0,9.0,21.0,38.96560942905203,182.86770103780094,137.68780245966855,131.53745059652536,54.17801947269392
-10.0,6.0,19.0,33.0,7.0,24.0,32.0,56.16977714357139,195.461753300624,7.192751446028489,166.28711579792764,118.29209075775616
-10.0,0.0,23.0,8.0,20.0,21.0,26.0,88.21378793998431,164.951424714904,181.12139512127564,102.95127462792261,198.8200547182261
-3.0,5.0,22.0,30.0,6.0,17.0,25.0,28.033437418411864,147.3309788837949,7.048640551713081,145.61956344336699,136.14553628446134
-15.0,9.0,31.0,28.0,13.0,28.0,10.0,38.26350427337384,99.76098681877636,176.60366259932783,185.7000758781823,121.00463146656631
8.0,-11.0,15.0,4.0,32.0,3.0,23.0,24.845319288842038,163.01612050868357,179.45150043735944,156.39060242655836,21.309112693050402
5.0,-15.0,11.0,24.0,6.0,14.0,13.0,113.33863451894133,179.21130081800047,161.3345642391144,46.24891301305223,110.95522155226915
-12.0,16.0,15.0,26.0,20.0,10.0,24.0,68.64896635471169,112.8188601391767,190.253108343305,153.62464649217392,42.01860679006757
12.0,7.0,8.0,21.0,20.0,2.0,9.0,54.062636334945324,14.775131420445353,140.39828992932507,19.260976705102916,39.65709691232837
-9.0,4.0,10.0,30.0,22.0,23.0,4.0,31.50287640430067,5.80267524780429,192.91347360498716,141.70670130483228,59.54238841418569
8.0,-13.0,3.0,2.0,30.0,10.0,5.0,192.27478276000852,33.73611973966637,100.20595002052322,11.834046587786485,188.93231560635562
-5.0,7.0,16.0,19.0,26.0,29.0,28.0,39.36794079289714,93.07971858792392,70.2766537275388,33.652692994059905,104.60835608392165
-11.0,-6.0,8.0,4.0,14.0,14.0,20.0,82.45753887682494,43.379133855702,146.64792547723096,69.6638933611467,171.9909608570161
0.0,-11.0,27.0,19.0,29.0,25.0,33.0,183.53732333076192,110.24078303805473,156.62580415497948,102.08354272997617,38.362447415898295
3.0,1.0,7.0,13.0,19.0,19.0,13.0,52.736841986449875,188.55175289048336,51.227948511014596,195.30740305872484,102.46526608052078
-10.0,-2.0,13.0,2.0,25.0,4.0,14.0,198.9896257627848,63.27933803120691,33.03332703823501,46.38129649253453,198.00513891197872
-7.0,-15.0,15.0,6.0,18.0,17.0,9.0,103.4643237347508,41.82561374764013,148.11351235970812,66.6457995917845,5.5295949357823115
-9.0,-8.0,30.0,16.0,11.0,27.0,4.0,58.14678699325082,1.8236498872054252,24.85865693984659,187.68895557841913,63.96644432637255
-3.0,-3.0,15.0,26.0,3.0,9.0,6.0,165.78406018284048,85.06036321701085,169.56919892831544,175.4610488290614,100.14207935304822
-12.0,-6.0,25.0,12.0,31.0,19.0,23.0,107.04296757658544,21.714002695678893,30.954984612169923,115.4811213363016,198.78368948914576
-9.0,6.0,16.0,26.0,15.0,12.0,22.0,109.7777492397746,106.95110552819087,117.61639106821504,188.42465472423348,151.021028165546
-5.0,4.0,14.0,14.0,16.0,17.0,21.0,108.76678763283316,84.22546531851125,150.81605397678405,67.89532643100887,91.9567650855118
0.0,-4.0,30.0,5.0,13.0,23.0,11.0,101.6484361757044,185.83615646508872,106.50260085141218,10.170214905362961,146.22877165107522
12.0,-4.0,3.0,30.0,5.0,18.0,33.0,112.941620321357,80.13413014386724,101.11928623651265,26.526130987328187,31.886725471862864
-15.0,-6.0,12.0,29.0,29.0,33.0,22.0,146.20395764710207,118.09366832814578,128.81025362869184,183.86130070614507,128.32169872739138
7.0,0.0,29.0,3.0,8.0,8.0,9.0,75.20121162647027,48.393419387077174,50.89658252416982,3.7241975961029405,80.35751660023386
11.0,15.0,19.0,14.0,2.0,11.0,30.0,71.31950536647669,28.945997893374177,136.58497320460873,55.26075490296067,50.577184686071064
-6.0,6.0,11.0,7.0,6.0,20.0,20.0,54.75764699995409,44.146451938300736,84.29683439616163,170.28093479600818,127.56082170438194
-5.0,-15.0,3.0,13.0,28.0,6.0,15.0,31.38590434554014,123.93915939359073,25.56184037170508,111.11114928785526,34.78998856344033
1.0,-16.0,14.0,22.0,28.0,11.0,20.0,75.41223416306894,42.264257519226646,137.90130869591977,149.60547767568815,116.50586192712875
-15.0,13.0,29.0,8.0,20.0,27.0,4.0,44.3583620076683,15.610792909543214,97.40246501719815,2.145611600079844,191.99190312548077
9.0,-8.0,8.0,14.0,11.0,30.0,20.0,17.2752642154268,179.9477180202565,16.032092072117244,19.43857918666596,85.57526519584391
-14.0,9.0,29.0,21.0,28.0,29.0,30.0,185.360450452343,41.100861117928545,178.85708813877733,35.515366536923956,26.053476530566535
4.0,-2.0,22.0,19.0,2.0,7.0,24.0,172.89027703299027,173.41525341531752,74.51371297080954,7.6598157611486695,181.8622366403429
-16.0,-4.0,24.0,19.0,21.0,12.0,6.0,127.09649252016399,2.5225319575838734,16.972189567235098,186.99200791486484,52.18768580391328
13.0,16.0,22.0,13.0,14.0,13.0,7.0,26.68307393268603,154.04421867123773,180.67415655973198,119.0086533707716,19.99532421432868
-11.0,16.0,20.0,30.0,14.0,27.0,27.0,3.9997326738013594,87.89681062505692,166.60638294146756,153.20135909559133,55.66548187207192
12.0,-15.0,5.0,24.0,29.0,12.0,27.0,32.02892621910698,37.58493571033414,144.79554404059078,19.387304327803868,89.74642178149617
-15.0,-6.0,23.0,25.0,11.0,14.0,19.0,188.28403025335632,66.32535477831168,53.65474589003596,53.49285095790315,154.4897710816554
-3.0,5.0,18.0,4.0,9.0,8.0,2.0,108.82275488243694,32.73513105331669,86.437971895971,99.73728330420948,31.50478465140367
2.0,2.0,7.0,32.0,12.0,20.0,25.0,99.14303607616498,111.27582057866601,177.1020055160514,164.94942689693406,73.61449769888542
-12.0,2.0,8.0,8.0,26.0,10.0,7.0,160.81042175842865,55.40832681218819,145.9478409449236,194.72618454342805,44.04312956791829
8.0,10.0,2.0,19.0,16.0,21.0,11.0,152.54274818381856,134.45403182369375,166.8896739427211,20.304995316724117,22.353312225037534
1.0,-16.0,23.0,25.0,3.0,6.0,4.0,169.4154479577227,17.069728016579667,85.42629497534593,97.74975765478275,78.68394068602757
-8.0,-5.0,2.0,27.0,4.0,29.0,9.0,15.624023324168967,63.13010226054385,129.7989143569518,46.95636834899237,189.08994092633068
-6.0,-4.0,18.0,6.0,31.0,20.0,20.0,123.58274641272466,121.99490121118916,177.92383034791368,24.521372924209217,125.05821198473662
12.0,2.0,16.0,19.0,25.0,2.0,10.0,98.71596110140428,81.33877818372584,96.3036618460601,91.91023127074662,24.51024715970316
13.0,5.0,8.0,13.0,18.0,8.0,15.0,7.923216880766248,137.29945824534536,95.3672449789738,176.50717570237822,38.18503999681588
4.0,12.0,23.0,11.0,14.0,13.0,13.0,124.73639326458488,167.48409654803243,90.81692397517503,83.16423518461808,53.501322165735374
2.0,-4.0,10.0,22.0,31.0,13.0,2.0,88.25003803375442,46.08523530312843,17.518835895984886,13.729017737432292,56.85616152392383
10.0,-5.0,16.0,24.0,28.0,6.0,21.0,42.019925211585175,74.38252565145906,140.89630133254778,125.91872403699122,111.05677627874422
-16.0,14.0,30.0,2.0,12.0,32.0,32.0,145.0796111210435,64.17253064497802,185.4550251770795,92.64801340679136,41.39675769036892
-15.0,-5.0,16.0,26.0,26.0,18.0,4.0,76.55278352897746,148.9836714430828,47.04054900641581,20.53374456103645,110.95410539016444
13.0,-6.0,22.0,16.0,28.0,30.0,30.0,198.43381848817262,47.306827546815214,146.64499513668335,49.179718911042045,166.66485784977064
0.0,-11.0,30.0,33.0,18.0,7.0,18.0,120.19116567399041,16.87708851729992,199.50107734688692,28.792952399585925,151.78558219589553
15.0,-14.0,3.0,9.0,21.0,14.0,26.0,127.02003337356285,92.10745301351253,199.67085991680057,168.25108993477076,128.07705863455385
-2.0,-13.0,8.0,2.0,29.0,26.0,27.0,38.485339130417714,150.93408272166107,137.4502103266284,116.30936069666642,132.2697751965362
8.0,-8.0,16.0,18.0,14.0,33.0,32.0,46.09035147176823,28.111783544950942,174.64749394549918,41.786588137076876,101.18657012191726
1.0,-5.0,25.0,8.0,33.0,33.0,22.0,54.018677965956826,187.66118282160778,183.95987814169217,137.605083551026,61.45190559923572
-14.0,-10.0,24.0,21.0,5.0,12.0,15.0,0.2914006128361457,185.54109754230103,102.17912616587019,162.43576562213903,45.64590646902524
14.0,14.0,9.0,6.0,12.0,11.0,14.0,20.46084749963095,77.04455486739307,93.57939483682279,61.10967389929869,93.91747839107269
12.0,9.0,22.0,11.0,15.0,25.0,21.0,104.4226323106509,9.5586860691105,192.1459784258504,115.74690204984304,191.79876883826012
-3.0,-16.0,23.0,20.0,8.0,8.0,3.0,191.12154765060552,28.54274191987869,16.155585700342545,68.67497574149431,81.34802748888008
-2.0,-1.0,25.0,3.0,9.0,8.0,5.0,27.101556638745205,129.7091444602486,55.144265189676965,156.80830160942472,50.4052760834399
4.0,-12.0,4.0,8.0,27.0,19.0,29.0,92.71357215150356,96.44171253897409,1.0374814509101604,86.56244762955943,101.58263816674665
-6.0,4.0,28.0,28.0,27.0,20.0,4.0,5.80440467794241,37.425532855294286,47.93872949762912,188.17139235090193,27.976062162909333
-13.0,-6.0,30.0,21.0,10.0,29.0,25.0,105.54869099102508,125.87984451005075,104.49072504229275,65.96560670887311,16.187553763489525
-15.0,16.0,24.0,16.0,14.0,9.0,17.0,101.31508982876376,79.31592407224721,193.3592052291952,14.064892591519529,0.03953000468150947
-16.0,12.0,25.0,32.0,13.0,30.0,13.0,46.217212675442966,193.34207271219378,38.252781720982256,173.19093943964032,142.50879084961136
-16.0,-10.0,10.0,33.0,4.0,28.0,15.0,96.8407914219221,13.54489560966472,147.00528835493535,118.03499983348928,14.908035416081145
-15.0,11.0,11.0,7.0,7.0,6.0,27.0,112.7922834571295,16.94416831832566,46.07747929094326,50.93715749027954,42.99514864854832
10.0,6.0,30.0,10.0,6.0,14.0,14.0,51.02408065690247,100.43965971089806,38.75524978809135,180.09179876456574,112.26151053454274
7.0,-8.0,2.0,3.0,17.0,24.0,25.0,198.6399458552043,124.2038179224044,184.3045599362263,194.6404453661412,29.099991857537265
-8.0,-9.0,6.0,31.0,26.0,5.0,7.0,121.55128486856877,82.70233207855544,40.303609732356406,183.642113889279,32.261373795827495
0.0,14.0,30.0,23.0,6.0,30.0,18.0,22.401846308146055,103.92320623973674,50.64779052366053,120.68889540934443,179.61821017356968
5.0,-12.0,33.0,33.0,17.0,18.0,7.0,40.050149307102934,150.7594574675948,64.89615609238348,139.20693316812438,48.487542197850075
0.0,6.0,5.0,5.0,9.0,14.0,31.0,56.2053023139468,198.80939013421494,71.56089849212674,142.08165663008023,146.19446015396446
-2.0,2.0,3.0,2.0,30.0,24.0,16.0,29.33126539807278,144.0966236452723,147.15845047997414,88.48338707834094,122.02415280524409
16.0,12.0,23.0,3.0,7.0,3.0,2.0,37.55023773723805,131.56607168059514,49.25512959606475,0.8689957531505144,191.1881758142677
-6.0,-10.0,24.0,10.0,3.0,5.0,30.0,146.84970231811457,86.92642625487812,159.43031887104303,98.54115959627549,108.39452930197062
-9.0,8.0,24.0,13.0,12.0,14.0,5.0,72.41787322433962,20.211210041429162,158.39033732301274,68.24428384784873,1.3899547102888876
13.0,11.0,9.0,17.0,9.0,8.0,8.0,101.15829328240831,23.079472381067756,62.563362722104564,132.32525438436934,187.52005331458722
-9.0,-5.0,17.0,17.0,27.0,31.0,21.0,163.7111584327923,48.517885405408514,145.97837303147472,87.4327130083842,101.3392642998561
-2.0,-15.0,29.0,8.0,14.0,22.0,14.0,52.01446473448592,183.6319280746603,128.9651950224894,54.68108593982508,169.26280666036854
10.0,12.0,18.0,15.0,11.0,12.0,24.0,37.00626531294948,20.060508272504496,72.41622643064798,154.19879402337483,26.199886104135107
-5.0,11.0,31.0,26.0,2.0,14.0,26.0,113.79309860363433,197.00817297306003,179.98757372400067,22.14784833461629,162.20739540579515
-14.0,14.0,6.0,18.0,15.0,26.0,16.0,116.91114794907587,166.95783661388154,195.13638513097902,34.04009932707868,177.763982608639
-13.0,-11.0,23.0,18.0,10.0,21.0,11.0,111.14439764787463,16.40823665800013,191.9681453182577,114.48464273487713,192.54868144650607
14.0,-2.0,8.0,25.0,20.0,33.0,22.0,133.66395873181304,53.98710386826853,20.740790629483065,71.9186726026803,162.66455058909366
2.0,9.0,7.0,12.0,30.0,13.0,4.0,72.0425726032683,155.52563104507976,198.56494134291782,148.35367957003072,172.09985098345874
-9.0,-4.0,22.0,26.0,3.0,28.0,5.0,144.674741225509,166.5810833753546,149.56674434327803,60.34899618558529,108.84204829300982
-11.0,6.0,16.0,32.0,13.0,16.0,26.0,76.14379281374461,104.41688352858453,52.97106563957856,89.27958159168978,118.54728251564886
-12.0,-13.0,11.0,8.0,16.0,25.0,16.0,133.08621053716837,113.18704519662907,58.24993108048231,85.48889210466535,32.15558664374005
6.0,6.0,25.0,15.0,3.0,15.0,25.0,176.49571795973003,76.58469964623917,57.04273495910055,142.56674432964317,15.699971514966915
5.0,2.0,31.0,6.0,2.0,32.0,20.0,163.5160117686558,143.14896908933028,1.2696659177340086,192.88248862446255,57.01527604661125
5.0,-10.0,16.0,28.0,14.0,8.0,11.0,130.27809087448844,66.2769009484011,133.18011082879698,16.840349863699267,159.7705571624947
3.0,-11.0,15.0,24.0,24.0,25.0,26.0,19.78728418038431,120.11980757978557,128.4000480292462,129.58416897414767,64.87308170781529
4.0,4.0,10.0,23.0,6.0,30.0,25.0,124.24046296910261,133.19190147289115,158.20655837803002,141.93423293360786,31.418118592497525
-15.0,-16.0,8.0,22.0,18.0,28.0,10.0,19.112731285059994,187.88097218395257,115.43228672714325,131.19147452806354,164.0582135707115
13.0,-5.0,15.0,15.0,28.0,25.0,3.0,139.6993869464229,62.327593254765134,92.81275517572772,25.663410896604933,67.69952645267954
-9.0,7.0,7.0,3.0,14.0,31.0,20.0,98.0772497210586,43.37124826239669,10.305502631720298,128.6471604295681,72.04910270512373
1.0,-2.0,9.0,20.0,10.0,12.0,10.0,150.45447066169595,73.49842146268644,122.59638513093564,7.622567119964008,36.03261737079626
9.0,-4.0,31.0,29.0,14.0,19.0,15.0,164.69997868701537,72.712945266866,7.388771826144214,95.53735794223593,6.672239179390327
13.0,9.0,6.0,13.0,3.0,17.0,17.0,71.20951706595766,0.7651193852538984,136.12175865922734,83.8883351642943,59.31154490845418
-7.0,9.0,13.0,13.0,22.0,18.0,11.0,160.91722172110013,188.7643990801329,137.0951851362467,19.263441404016703,79.02840219447815
-1.0,9.0,18.0,2.0,29.0,24.0,2.0,186.70666839828672,100.88022206387637,21.619728111387392,75.01354541371536,164.98519545204604
-9.0,9.0,26.0,33.0,30.0,14.0,4.0,121.34957627453755,45.272829281893536,147.87585046634157,181.96339294880846,26.869308311806005
14.0,10.0,19.0,10.0,31.0,21.0,22.0,141.6327306223011,90.54883114393013,41.4740230175284,87.09342760607615,191.42487877385756
-5.0,2.0,15.0,20.0,20.0,14.0,16.0,194.8569870645976,109.34499032821012,133.2301327746509,39.96216561215038,160.99140238088376
-9.0,-15.0,2.0,17.0,23.0,6.0,5.0,88.60635140855217,169.79846728674036,75.45857824685326,69.9885485943143,23.356338102514272
-1.0,0.0,12.0,7.0,8.0,18.0,9.0,152.8975691119026,95.71517392578326,111.36042169503555,134.77089673909927,121.57696562548131
-7.0,6.0,15.0,27.0,27.0,27.0,22.0,173.65480087893312,128.86184650372536,56.85249569069788,148.13953532114607,53.821087364433765
16.0,8.0,18.0,8.0,14.0,22.0,29.0,39.62399004515873,147.336571920383,193.734963043522,39.357604299884464,165.74853601280034
4.0,3.0,24.0,19.0,12.0,13.0,33.0,138.86049069390768,49.844471187299156,41.73949606463061,64.50240385252522,111.34853788697201
-1.0,-14.0,4.0,30.0,16.0,9.0,30.0,20.78516891969615,165.56174386192131,7.1197253404202465,130.68882006473314,10.194535172258945
2.0,-16.0,21.0,10.0,32.0,9.0,16.0,61.41334931285121,38.1375003380936,35.850249822346214,31.98542039857555,137.59122344814296
4.0,11.0,32.0,2.0,8.0,29.0,12.0,72.97409912398291,92.1552706181216,145.5228414032249,175.02531642850153,116.71877735556673
-2.0,4.0,8.0,26.0,32.0,6.0,12.0,121.34457679683894,115.60821254190952,71.72306572418262,181.99801110646078,66.20560975810213
-4.0,-6.0,8.0,25.0,3.0,7.0,16.0,111.40111247706737,108.87109142194613,52.3127516727599,138.22451450613627,124.69626390377991
-14.0,2.0,9.0,24.0,2.0,24.0,26.0,192.4797730478096,11.045112858028627,162.18794101856201,35.70307055155815,36.62651472292864
8.0,12.0,10.0,15.0,33.0,12.0,12.0,77.91355961472878,20.072899663568222,136.07772487389937,187.6642378629354,187.77398000196618
3.0,2.0,2.0,30.0,4.0,12.0,23.0,109.95084240719453,43.34732540164201,96.02313140185585,66.86486246687744,167.35379381755624
14.0,7.0,8.0,13.0,25.0,23.0,12.0,21.716709033012638,131.855081802767,22.38008006606107,8.494742217098405,111.07077011795184
-11.0,13.0,3.0,28.0,23.0,5.0,14.0,14.115605947524944,160.16338256578788,45.11182908036746,195.18849320823165,0.2347976758665382
-15.0,-8.0,12.0,25.0,10.0,16.0,29.0,158.83862353297076,183.00252461501975,106.75726605821276,64.99464914193327,73.86736444978459
-3.0,6.0,16.0,33.0,22.0,3.0,14.0,115.20081486554685,55.003281652009846,145.37036484651668,49.25538722561284,42.29402317224682
15.0,6.0,5.0,22.0,6.0,28.0,31.0,118.56540807531668,81.7592636577396,66.35240768925979,98.16816925875513,153.14469155107304
7.0,16.0,7.0,24.0,27.0,22.0,5.0,56.99275282344472,38.94934294915382,86.44571216259452,171.90285720242514,89.38692493229338
-8.0,9.0,11.0,9.0,25.0,31.0,9.0,100.86787042442941,147.2768169006961,63.18151805012864,145.65694541114368,56.48948343516298
-5.0,-7.0,31.0,16.0,14.0,17.0,9.0,194.68740967102949,32.48933770839868,19.23559949774718,102.05448429040034,163.66351302135163
-16.0,7.0,13.0,18.0,31.0,10.0,31.0,185.83861779571401,90.33312504330631,130.79283868021568,119.09052905590003,198.01599203769908
5.0,9.0,26.0,10.0,28.0,26.0,30.0,130.04197717191724,18.54769603040061,46.99192479391237,80.11060555867115,66.55369312926886
3.0,-1.0,6.0,15.0,29.0,10.0,24.0,80.22831202779173,161.57714580336093,199.94150528218182,111.7560335715893,81.1354292826579
3.0,9.0,12.0,2.0,12.0,26.0,19.0,154.61092416600286,153.81675044110767,143.3205886975802,25.98394412959175,33.03455259197605
-4.0,-1.0,14.0,17.0,33.0,25.0,19.0,61.02212268411491,104.42967650209107,1.4489086091841852,160.95969203751503,121.25380526905816
9.0,10.0,18.0,10.0,21.0,6.0,19.0,29.402530380515792,134.83567730171006,132.39642797687335,97.82420404162262,100.95950599258248
6.0,16.0,13.0,27.0,15.0,6.0,11.0,164.01648974503075,95.73341768841736,67.5943929394907,163.22155676356286,165.07499696469512
12.0,14.0,28.0,19.0,26.0,16.0,26.0,51.054947643657144,158.6438968119446,89.55180281084705,142.19185821055603,72.70011531980431
-13.0,-14.0,3.0,26.0,16.0,23.0,23.0,157.4662327332518,106.93646038265175,94.7705467690007,155.67660556335824,20.03091025825754
1.0,-3.0,7.0,17.0,27.0,29.0,22.0,182.98459537309034,196.35462126015545,57.856542790182445,100.42893138539495,57.334334036242865
-13.0,-1.0,19.0,30.0,27.0,31.0,15.0,30.070103390506887,156.11087816361066,182.93273598297023,160.37243920452818,114.28081327738452
-6.0,-4.0,24.0,17.0,27.0,22.0,22.0,190.786669575262,2.2681571795402533,107.94460705046237,167.673640709371,130.4254788497797
-1.0,14.0,16.0,15.0,13.0,29.0,20.0,163.06155137819658,68.75597405286922,113.29968280887464,118.47873212979908,19.317879673707573
-16.0,-2.0,8.0,12.0,22.0,16.0,28.0,79.51878988031696,43.51041382972176,158.64900143206881,109.47571735113533,120.81363156507624
-12.0,0.0,4.0,25.0,25.0,26.0,25.0,180.57722263304422,116.33745915310301,119.32895975351205,117.76723540815463,91.87518765401524
5.0,-10.0,13.0,32.0,2.0,20.0,23.0,130.5848585057081,77.94486468488246,31.720700066838468,135.61279635678946,139.99570952494838
0.0,3.0,4.0,29.0,26.0,10.0,23.0,120.75674209727445,8.895485312253726,168.6677708629346,41.23458766063723,195.13719823504536
1.0,13.0,16.0,6.0,16.0,4.0,21.0,69.07576895648255,107.08822621922276,90.4464058831555,18.452502548585482,169.56956746214132
2.0,-4.0,27.0,16.0,2.0,4.0,2.0,128.24184403009568,180.1276338051642,119.04421210802607,136.25318946937946,32.14171235744083
7.0,8.0,12.0,28.0,23.0,27.0,22.0,114.2166099251857,159.9515785731452,87.71789408611306,130.53556297049312,135.6437179098536
10.0,13.0,16.0,26.0,17.0,13.0,18.0,63.70705778502743,169.75123311109706,35.84981161138696,87.04352622923675,44.608971850852
-1.0,10.0,23.0,28.0,15.0,30.0,24.0,145.11633832712405,93.59076128720677,166.02851067463087,167.36359884413676,141.6345844766608
15.0,-5.0,7.0,25.0,2.0,3.0,11.0,141.76354313374654,117.54342548288068,133.73425212659333,193.96103904392058,146.03478898741963
10.0,-4.0,23.0,27.0,16.0,9.0,17.0,122.83850091860455,33.62464457617398,108.51728345979468,4.380935819377774,40.40663430996501
-10.0,-11.0,7.0,22.0,6.0,19.0,31.0,73.78281761005243,62.075208303957965,117.9314144172442,17.078673210362783,149.6621790080763
-10.0,11.0,29.0,33.0,22.0,6.0,23.0,197.27698354569236,188.17254648821057,119.45811922887057,25.136378751347532,23.46988699351393
-1.0,-5.0,18.0,19.0,24.0,27.0,23.0,91.09450654790872,131.96927389692405,64.1016869727348,151.56691176043736,196.54624132729828
-16.0,-6.0,25.0,8.0,16.0,23.0,22.0,167.2736272402402,197.39544030878244,149.16766488916136,158.30263785488575,173.52043886875637
